Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,Apple,Amazon,Googlele,Microsoft,Tesla,Apple,Amazon,Googlele,Microsoft,Tesla,Apple,Amazon,Googlele,Microsoft,Tesla,Apple,Amazon,Google,Microsoft,Tesla,Apple,Amazon,Google,Microsoft,Tesla,Apple,Amazon,Google,Microsoft,Tesla
2019-08-22 00:00:00+00:00,51.3964119,90.23300171,59.33079529,131.6005554,14.81000042,53.11500168,90.23300171,59.47650146,137.7799988,14.81000042,53.61000061,91.47049713,59.90060043,139.1999969,15.02666664,52.6875,90.00499725,58.92900085,136.2899933,14.54800034,53.29750061,91.40000153,59.70349884,138.6600037,14.85333347,89014800,53070000,18950000,18697000,98385000
2019-08-23 00:00:00+00:00,49.02083969,87.48100281,57.42347717,127.4074326,14.09333324,50.65999985,87.48100281,57.5644989,133.3899994,14.09333324,53.01250076,90.24500275,59.70399857,138.3500061,14.74466705,50.25,87.2614975,57.38750076,132.8000031,14.0666666,52.35749817,89.65149689,59.09949875,137.1900024,14.66466713,187272000,105416000,33740000,38508600,128079000
2019-08-26 00:00:00+00:00,49.95219803,88.4434967,58.30132294,129.3750763,14.33333302,51.62250137,88.4434967,58.44449997,135.4499969,14.33333302,51.79750061,88.5,58.4734993,135.5599976,14.33466721,51.26499939,87.17549896,57.64799881,133.8999939,14.10266685,51.46500015,88.34549713,57.86299896,134.9900055,14.23999977,104174400,61600000,24522000,20312600,75778500
2019-08-27 00:00:00+00:00,49.3885498,88.09149933,58.24895096,129.6520233,14.27200031,51.04000092,88.09149933,58.39199829,135.7400055,14.27200031,52.13750076,88.97000122,59.11999893,136.7200012,14.58666706,50.88249969,87.33399963,58.07249832,134.6600037,14.13533306,51.96500015,88.78649902,59.0265007,136.3899994,14.38266659,103493200,60394000,21544000,23102100,81243000
2019-08-28 00:00:00+00:00,49.7199707,88.21250153,58.40756226,129.4801025,14.37266731,51.38249969,88.21250153,58.55099869,135.5599976,14.37266731,51.43000031,88.39299774,58.82099915,135.7599945,14.48333263,50.83000183,87.20249939,57.86500168,133.5500031,14.15400028,51.02500153,87.75,58.08549881,134.8800049,14.24600029,63755200,48394000,16040000,17393300,48382500
2019-08-29 00:00:00+00:00,50.56181717,89.31999969,59.4963913,131.9252777,14.7806673,52.25249863,89.31999969,59.64250183,138.1199951,14.7806673,52.33000183,89.92749786,59.8030014,138.4400024,14.89333344,51.66500092,88.86250305,59.05599976,136.9100037,14.53333282,52.125,89.15000153,59.05599976,137.25,14.60000038,83962000,60302000,21768000,20168700,77692500
2019-08-30 00:00:00+00:00,50.49650574,88.8144989,59.25946808,131.677002,15.04066658,52.18500137,88.8144989,59.40499878,137.8600006,15.04066658,52.61249924,89.98699951,59.92499924,139.1799927,15.49600029,51.79999924,88.22850037,59.19015121,136.2700043,14.94733334,52.54000092,89.87449646,59.92499924,139.1499939,15.27666664,84573600,61174000,22596000,23940100,139809000
2019-09-03 00:00:00+00:00,49.76108551,89.49199677,58.27638245,129.9385529,15.00066662,51.42499924,89.49199677,58.41949844,136.0399933,15.00066662,51.74499893,90.04000092,59.3445015,137.1999969,15.26333332,51.05500031,88.40000153,58.15999985,135.6999969,14.87733269,51.60749817,88.5,58.85150146,136.6100006,14.9386673,80092000,70860000,29598000,18869300,80311500
2019-09-04 00:00:00+00:00,50.60537338,90.03099823,58.92578888,131.4573059,14.71199989,52.29750061,90.03099823,59.07049942,137.6300049,14.71199989,52.36999893,90.38150024,59.17399979,137.6900024,15.23066711,51.83000183,89.81150055,58.54999924,136.4799957,14.61400032,52.09749985,90.25,58.83549881,137.3000031,15.1260004,76752400,46482000,21378000,17995900,86415000
2019-09-05 00:00:00+00:00,51.59477997,92.03600311,60.42061615,133.7687378,15.30533314,53.31999969,92.03600311,60.56900024,140.0500031,15.30533314,53.49250031,92.09999847,60.65200043,140.3800049,15.31999969,52.87749863,90.77899933,59.57649994,138.7599945,14.72333336,53,91.09750366,59.57649994,139.1100006,14.83333302,95654800,66216000,28162000,26101800,110929500
2019-09-06 00:00:00+00:00,51.58994293,91.67549896,60.09890747,132.8614044,15.16333294,53.31499863,91.67549896,60.24649811,139.1000061,15.16333294,53.60499954,92.03250122,60.60074997,140.1799927,15.30933285,53.12749863,91.31999969,60.12609863,138.1999969,15.01133347,53.51250076,91.91100311,60.40650177,140.0299988,15.14666653,77449200,49938000,21442000,20824500,62841000
2019-09-09 00:00:00+00:00,51.81007767,91.56749725,60.07297516,131.3522339,15.45266724,53.54249954,91.56749725,60.22050095,137.5200043,15.45266724,54.11000061,92.5,61,139.75,15.58399963,52.76750183,91.23049927,59.63100052,136.4600067,15.28199959,53.70999908,92.05000305,60.20000076,139.5899963,15.33333302,109237600,59990000,29438000,25773900,72040500
2019-09-10 00:00:00+00:00,52.42211151,91.02749634,60.15227509,129.9768219,15.70266724,54.17499924,91.02749634,60.29999924,136.0800018,15.70266724,54.19499969,91.29049683,60.5,136.8899994,15.70266724,52.92750168,90.26699829,59.72900009,134.5099945,15.2626667,53.46500015,91.13749695,59.75749969,136.8000031,15.38666725,127111600,52278000,25202000,28903400,73255500
2019-09-11 00:00:00+00:00,54.08887863,91.14949799,60.85903931,130.0150299,16.47333336,55.89749908,91.14949799,61.00849915,136.1199951,16.47333336,55.92750168,91.67099762,61.13000107,136.2700043,16.54466629,54.43249893,90.45400238,60.11000061,135.0899963,15.73333263,54.51750183,90.60700226,60.17050171,135.9100037,15.82533264,177158400,48656000,26140000,24726100,150642000
2019-09-12 00:00:00+00:00,53.96792221,92.17749786,61.56131744,131.3522339,16.39133263,55.77249908,92.17749786,61.71250153,137.5200043,16.39133263,56.60499954,92.68299866,62.0929985,138.4199982,16.89999962,55.71500015,91.71399689,61.15100098,136.8699951,16.29333305,56.20000076,91.88150024,61.21500015,137.8500061,16.51333237,128906800,56470000,34518000,27010000,128718000
2019-09-13 00:00:00+00:00,52.91803741,91.96700287,61.82616806,131.1612091,16.34666634,54.6875,91.96700287,61.97800064,137.3200073,16.34666634,55.19749832,92.30599976,62.04399872,138.0599976,16.56333351,54.25500107,91.75849915,61.3504982,136.5700073,16.32466698,55,92.10050201,61.56750107,137.7799988,16.4640007,159053200,39426000,26028000,23363100,79696500
2019-09-16 00:00:00+00:00,53.19623184,90.39199829,61.41417694,130.2155914,16.18733215,54.97499847,90.39199829,61.56499863,136.3300018,16.18733215,55.03250122,91.28450012,61.97800064,136.6999969,16.49533272,54.38999939,90.01000214,61.2804985,135.6600037,16.07799911,54.43249893,91.2009964,61.47600174,135.8300018,16.39999962,84632400,73510000,21066000,16731400,70921500
2019-09-17 00:00:00+00:00,53.38975525,91.12750244,61.30694199,131.2280426,16.31933212,55.17499924,91.12750244,61.45750046,137.3899994,16.31933212,55.20500183,91.19950104,61.75,137.5200043,16.37333298,54.77999878,90.20500183,61.18450165,136.4299927,16.02466774,54.99000168,90.35399628,61.52000046,136.9600067,16.16466713,73274800,39648000,19102000,17814200,57981000
2019-09-18 00:00:00+00:00,53.890522,90.8730011,61.46953964,132.3073578,16.23266792,55.69250107,90.8730011,61.62049866,138.5200043,16.23266792,55.71250153,91.10299683,61.7804985,138.6699982,16.54466629,54.86000061,89.77500153,60.82649994,136.5299988,16.15800095,55.26499939,90.85199738,61.37549973,137.3600006,16.33333206,101360000,50112000,22702000,23982100,62553000
2019-09-19 00:00:00+00:00,53.45265961,91.07499695,61.7837677,134.7429657,16.44000053,55.24000168,91.07499695,61.9355011,141.0700073,16.44000053,55.93999863,91.62850189,62.22200012,142.3699951,16.52933311,55.09249878,90.89499664,61.60100174,140.0700073,16.32266617,55.50249863,91.0510025,61.60300064,140.3000031,16.39999962,88242400,40630000,19920000,35772100,71937000
2019-09-20 00:00:00+00:00,52.67127991,89.70800018,61.34584427,133.1860962,16.04133224,54.43249893,89.70800018,61.49649811,139.4400024,16.04133224,55.63999939,91.53150177,62.16600037,141.6499939,16.46333313,54.36750031,89.04599762,61.15399933,138.25,15.87733269,55.34500122,91.08550262,61.65599823,141.0099945,16.43266678,221652400,106838000,45400000,39167300,95295000
2019-09-23 00:00:00+00:00,52.91078186,89.26499939,61.55034256,132.8995056,16.08200073,54.68000031,89.26499939,61.70149994,139.1399994,16.08200073,54.95999908,89.63500214,61.95449829,139.6300049,16.3453331,54.41249847,88.36599731,61.20849991,138.4400024,15.94799995,54.73749924,88.84999847,61.29999924,139.2299957,16,76662000,58446000,21248000,17139300,65103000
2019-09-24 00:00:00+00:00,52.6591835,87.08049774,60.78871155,131.2185059,14.88066673,54.41999817,87.08049774,60.93799973,137.3800049,14.88066673,55.62250137,89.78549957,62.3370018,140.6900024,16.13266754,54.29750061,86.77749634,60.5340004,136.8800049,14.84066677,55.25749969,89.53050232,62,140.3600006,16.10133362,124763200,92320000,31664000,29773200,193372500
2019-09-25 00:00:00+00:00,53.46958542,88.41649628,62.17331314,133.109726,15.24666691,55.25749969,88.41649628,62.32600021,139.3600006,15.24666691,55.375,88.65000153,62.41500092,139.9600067,15.26533318,54.28499985,86.15000153,60.50450134,136.0299988,14.55733299,54.63750076,87.36799622,60.79100037,137.5,14.97066689,87613600,69864000,29060000,21382000,141406500
2019-09-26 00:00:00+00:00,53.19381714,86.99199677,61.91744232,133.2815857,16.17066765,54.97249985,86.99199677,62.06949997,139.5399933,16.17066765,55.23500061,88.16850281,62.25,140.1799927,16.22066689,54.70750046,86.57499695,61.61339951,138.4400024,15.15999985,55,88.13950348,62.09799957,139.4400024,15.37733269,75334000,70736000,30760000,17456600,178267500
2019-09-27 00:00:00+00:00,52.93496704,86.27249908,61.10443878,131.5527649,16.1420002,54.70500183,86.27249908,61.25450134,137.7299957,16.1420002,55.24000168,87.45600128,62.20100021,140.3600006,16.5806675,54.31999969,85.69100189,60.72249985,136.6499939,15.91533279,55.13499832,87.40000153,62.15050125,140.1499939,16.14666748,101408000,78144000,27078000,22477700,166746000
2019-09-30 00:00:00+00:00,54.18081284,86.79550171,60.80068588,132.7944794,16.05800056,55.99250031,86.79550171,60.95000076,139.0299988,16.05800056,56.14500046,86.8730011,61.29999924,139.2200012,16.26533318,55.19749832,85.46099854,60.61500168,137.7799988,15.74066734,55.22499847,86.34950256,61.04850006,138.0500031,16.20000076,103909600,52894000,28082000,17280900,88197000
2019-10-01 00:00:00+00:00,54.33079529,86.78250122,60.10738754,130.9223938,16.31266785,56.14749908,86.78250122,60.25500107,137.0700073,16.31266785,57.05500031,87.77999878,61.56150055,140.25,16.39666748,56.04999924,86.42050171,60.17900085,137,15.94200039,56.26750183,87.30000305,60.95000076,139.6600037,16.10000038,139223200,61690000,25470000,21466600,92439000
2019-10-02 00:00:00+00:00,52.96883774,85.66149902,58.68737411,128.6109619,16.20866776,54.74000168,85.66149902,58.83150101,134.6499939,16.20866776,55.89500046,86.44450378,59.84899902,136.3699951,16.30999947,54.48249817,85.25,58.5644989,133.5800018,15.96199989,55.76499939,86.38700104,59.84899902,136.25,16.21933365,138449200,66022000,32302000,30521700,84471000
2019-10-03 00:00:00+00:00,53.41879272,86.22100067,59.24599838,130.1678009,15.53533268,55.20500183,86.22100067,59.39149857,136.2799988,15.53533268,55.24000168,86.25,59.45299911,136.75,15.63199997,53.78250122,84.25299835,58.12149811,133.2200012,14.95199966,54.60749817,85.65000153,59,134.9499969,15.45733261,114426000,69364000,32424000,24132900,226267500
2019-10-04 00:00:00+00:00,54.91622162,86.98249817,60.30190659,131.9252777,15.42866707,56.75249863,86.98249817,60.45000076,138.1199951,15.42866707,56.87250137,87.02899933,60.5719986,138.25,15.65200043,55.97249985,85.96150208,59.45849991,136.4199982,15.20466709,56.40999985,86.3010025,59.5945015,136.75,15.44066715,138478800,49438000,23248000,22897700,119925000
2019-10-07 00:00:00+00:00,54.92831421,86.63300323,60.23606873,130.9701385,15.84799957,56.76499939,86.63300323,60.38399887,137.1199951,15.84799957,57.48249817,87.39150238,60.91019821,138.1799927,15.90400028,56.45999908,86.18499756,60.1875,137.0200043,15.23666668,56.56750107,86.58149719,60.22000122,137.1399994,15.31999969,122306000,43094000,16858000,15303700,120963000
2019-10-08 00:00:00+00:00,54.28483582,85.27549744,59.31084442,129.5852051,16.00333214,56.09999847,85.27549744,59.45650101,135.6699982,16.00333214,57.01499939,86.34999847,60.30400085,137.7599945,16.2626667,56.08250046,85.25,59.45050049,135.6199951,15.63333321,56.45500183,86.12449646,59.87950134,137.0800018,15.7246666,111820000,50840000,20786000,25550500,130173000
2019-10-09 00:00:00+00:00,54.92105103,86.09950256,59.9682312,132.0399475,16.30200005,56.75749969,86.09950256,60.1155014,138.2400055,16.30200005,56.94749832,86.49749756,60.41749954,138.6999969,16.48666763,56.40999985,85.71800232,59.88150024,136.9700012,16.04333305,56.75749969,85.98049927,59.96749878,137.4600067,16.08799934,74770400,40870000,17354000,19749900,103416000
2019-10-10 00:00:00+00:00,55.66130829,86.01300049,60.28544617,132.8614044,16.31599998,57.52249908,86.01300049,60.43349838,139.1000061,16.31599998,57.61000061,86.91449738,60.75,139.6699982,16.6186676,56.82500076,85.6875,59.86700058,138.25,16.10533333,56.98249817,86.26200104,59.92900085,138.4900055,16.35199928,113013600,51504000,16932000,17654600,94249500
2019-10-11 00:00:00+00:00,57.14179993,86.59600067,60.62361908,133.4153137,16.52599907,59.05250168,86.59600067,60.77249908,139.6799927,16.52599907,59.40999985,87.27249908,61.41949844,141.0299988,16.73866653,58.07749939,86.49299622,60.68700027,139.5,16.45400047,58.23749924,87.14600372,61.11050034,140.1199951,16.4766674,166795600,65100000,25454000,25446000,127131000
2019-10-14 00:00:00+00:00,57.05954742,86.82150269,60.70790863,133.291153,17.13066673,58.96749878,86.82150269,60.85699844,139.5500031,17.13066673,59.53250122,87.09449768,61.31650162,140.2899933,17.23666763,58.66749954,86.09999847,60.58800125,139.5200043,16.47533226,58.72499847,86.44550323,60.61700058,139.6900024,16.52666664,96427600,38204000,17350000,13304300,153075000
2019-10-15 00:00:00+00:00,56.9264946,88.3690033,61.99824142,135.2205811,17.19266701,58.83000183,88.3690033,62.15050125,141.5700073,17.19266701,59.41249847,88.82250214,62.36650085,141.7899933,17.33333206,58.72000122,87.03099823,61.02000046,139.8099976,16.94133377,59.09749985,87.10700226,61.02000046,140.0599976,17.18000031,87360000,62234000,27634000,19695700,96492000
2019-10-16 00:00:00+00:00,56.69668579,88.87149811,62.0296669,134.1125946,17.31666756,58.59249878,88.87149811,62.18199921,140.4100037,17.31666756,58.81000137,89.31199646,62.73699951,140.9900055,17.47333336,58.29999924,88.52600098,61.92250061,139.5299988,17.12800026,58.34249878,88.66649628,62.05849838,140.7899933,17.15933228,73903200,55268000,21892000,20751600,100261500
2019-10-17 00:00:00+00:00,56.91682816,89.37400055,62.50001144,133.4248657,17.46466637,58.81999969,89.37400055,62.6534996,139.6900024,17.46466637,59.03749847,89.94249725,63.16624832,141.4199982,17.65200043,58.38000107,89.10099792,62.49700165,139.0200043,17.34466743,58.77249908,89.82450104,62.54650116,140.9499969,17.5,67585200,52948000,19048000,21460600,71539500
2019-10-18 00:00:00+00:00,57.19017792,87.87550354,62.12194443,131.2471771,17.12999916,59.10250092,87.87550354,62.2745018,137.4100037,17.12999916,59.39500046,89.6989975,62.94449997,140,17.52000046,58.57249832,87.45999908,62.05400085,136.5599976,17.00666618,58.64749908,89.38999939,62.67300034,139.7599945,17.37999916,97433600,67250000,27056000,32273500,86247000
2019-10-21 00:00:00+00:00,58.18201065,89.28299713,62.15485764,132.2214203,16.89999962,60.12749863,89.28299713,62.30749893,138.4299927,16.89999962,60.24750137,89.29399872,62.73144913,138.5,17.29999924,59.33000183,88.25,62.02999878,137.0099945,16.67866707,59.38000107,88.48300171,62.61299896,138.4499969,17.22200012,87247200,42608000,20544000,20078200,75304500
2019-10-22 00:00:00+00:00,58.04897308,88.28649902,61.98777008,130.2537842,17.03866768,59.99000168,88.28649902,62.13999939,136.3699951,17.03866768,60.54999924,89.48899841,62.52999878,140.0099945,17.22200012,59.90499878,88.09999847,62.06900024,136.2599945,16.72333336,60.29000092,89.40750122,62.39250183,138.9700012,16.95466614,82293600,42234000,20476000,27431000,69012000
2019-10-23 00:00:00+00:00,58.82791519,88.10849762,62.8022728,131.0847626,16.97866631,60.79499817,88.10849762,62.95650101,137.2400055,16.97866631,60.81000137,88.50250244,62.99449921,137.4499969,17.07600021,60.30500031,87.09999847,62.11800003,135.6100006,16.75666618,60.52500153,88.06500244,62.11800003,136.8800049,16.96666718,75828800,42764000,18230000,29844600,78916500
2019-10-24 00:00:00+00:00,58.92468262,89.03900146,62.89504242,133.6636505,19.97866631,60.89500046,89.03900146,63.04949951,139.9400024,19.97866631,61.20000076,89.41699982,63.20000076,140.4199982,20.32866669,60.45249939,88.0134964,62.68574905,138.6699982,19.28000069,61.12749863,88.55449677,63.04499817,139.3899994,19.89133263,69275200,88922000,20562000,37029300,445813500
2019-10-25 00:00:00+00:00,59.65041351,88.0664978,63.10153198,134.4182129,21.87533379,61.64500046,88.0664978,63.25650024,140.7299957,21.87533379,61.68249893,88.21050262,63.47999954,141.1399994,22,60.72000122,84.75,62.50049973,139.1999969,19.74066734,60.79000092,84.87750244,62.55149841,139.3399963,19.84799957,73477200,192528000,24262000,25959700,450091500
2019-10-28 00:00:00+00:00,60.24793243,88.85399628,64.34198761,137.723053,21.84733391,62.26250076,88.85399628,64.5,144.1900024,21.84733391,62.3125,88.93499756,64.96549988,145.6699982,22.72266769,61.68000031,87.125,63.6269989,143.5099945,21.50666618,61.85499954,87.40299988,63.77249908,144.3999939,21.83600044,96572800,74178000,52264000,35280100,283054500
2019-10-29 00:00:00+00:00,58.85452652,88.13549805,62.97634125,136.4240417,21.08133316,60.82249832,88.13549805,63.13100052,142.8300018,21.08133316,62.4375,88.84999847,64.07949829,144.5,21.62000084,60.64250183,87.79049683,62.86059952,142.6499939,20.98333359,62.24250031,88.7405014,63.81150055,144.0800018,21.3326664,142839600,45538000,37728000,20589500,190264500
2019-10-30 00:00:00+00:00,58.84727097,88.99949646,62.90999985,138.1242371,21.00066757,60.81499863,88.99949646,63.0644989,144.6100006,21.00066757,61.32500076,89.1190033,63.4679985,145,21.25266647,60.30250168,87.95600128,62.59999847,142.7899933,20.66466713,61.18999863,88.01200104,62.64849854,143.5200043,20.86666679,124522000,48988000,28178000,18496600,144627000
2019-10-31 00:00:00+00:00,60.17778015,88.83300018,62.85115051,136.9398193,20.99466705,62.18999863,88.83300018,63.00550079,143.3699951,20.99466705,62.29249954,89.59999847,63.38349915,144.9299927,21.26666641,59.31499863,88.5739975,62.54214859,142.9900055,20.86666679,61.81000137,88.79949951,63.06399918,144.8999939,20.87333298,139162000,55624000,29114000,24605100,76005000
2019-11-01 00:00:00+00:00,61.88567352,89.5719986,63.53097916,137.2741241,20.88733292,63.95500183,89.5719986,63.68700027,143.7200012,20.88733292,63.98249817,89.87249756,63.73099899,144.4199982,21.09866714,62.29000092,89.26049805,63.02500153,142.9700012,20.65333366,62.38499832,89.40049744,63.25,144.2599945,21.08799934,151125200,55808000,33402000,33128400,95758500
2019-11-04 00:00:00+00:00,62.29208755,90.23300171,64.41031647,138.0669098,21.16466713,64.375,90.23300171,64.5684967,144.5500031,21.16466713,64.46250153,90.75299835,64.70649719,145,21.46266747,63.84500122,90.05049896,63.81774902,144.1600037,20.61733246,64.33249664,90.05049896,63.82249832,144.8300018,20.98666763,103272000,55438000,30020000,16912000,131805000
2019-11-05 00:00:00+00:00,62.20257568,90.08550262,64.4432373,137.9809418,21.14800072,64.28250122,90.08550262,64.60150146,144.4600067,21.14800072,64.54750061,90.51249695,64.94650269,145.0200043,21.56733322,64.08000183,89.69999695,64.56144714,143.9100037,21.07466698,64.26249695,90.45800018,64.64450073,144.9700012,21.30800056,79897600,37710000,25654000,18250200,104151000
2019-11-06 00:00:00+00:00,62.22917938,89.78849792,64.4317627,137.5988922,21.77199936,64.30999756,89.78849792,64.58999634,144.0599976,21.77199936,64.37249756,90.125,64.68650055,144.5200043,21.78133392,63.84249878,89.42900085,64.125,143.1999969,20.96666718,64.19249725,90.05000305,64.47299957,144.3699951,21.20000076,75864400,40596000,23060000,16575800,119113500
2019-11-07 00:00:00+00:00,62.9473877,89.41000366,65.2826767,137.7899017,22.36933327,64.85749817,89.41000366,65.44300079,144.2599945,22.36933327,65.08750153,90.29499817,66.18699646,144.8800049,22.76666641,64.52749634,89.1740036,64.71224976,143.7700043,21.86800003,64.68499756,90.18800354,64.71399689,143.8399963,21.94266701,94940400,53022000,40600000,17786700,217009500
2019-11-08 00:00:00+00:00,63.11965179,89.29399872,65.40786743,139.4136963,22.47599983,65.03500366,89.29399872,65.5684967,145.9600067,22.47599983,65.11000061,89.4940033,65.90000153,145.9900055,22.49733353,64.21250153,88.70200348,65.21824646,143.7599945,22.16666794,64.67250061,89.39450073,65.26399994,143.9799957,22.29999924,69986400,42466000,25028000,16732700,91038000
2019-11-11 00:00:00+00:00,63.61949539,88.58249664,64.80036926,139.5569611,23.00600052,65.55000305,88.58249664,64.95950317,146.1100006,23.00600052,65.61750031,89,65.32125092,146.4199982,23.27933311,64.56999969,88.35649872,64.87049866,144.7299957,22.79999924,64.57499695,88.90000153,65.15899658,145.3399963,22.93000031,81821200,38920000,20238000,14362600,149800500
2019-11-12 00:00:00+00:00,63.56126022,88.90000153,64.78091431,140.4738922,23.32866669,65.48999786,88.90000153,64.94000244,147.0700073,23.32866669,65.69750214,89.31099701,65.5,147.5700073,23.3579998,65.23000336,88.59549713,64.78849792,146.0599976,22.93600082,65.38749695,88.73300171,65,146.2799988,23.12666702,87388800,40752000,21718000,18641600,110391000
2019-11-13 00:00:00+00:00,64.17028809,87.65550232,64.74101257,140.7031403,23.0739994,66.11750031,87.65550232,64.90000153,147.3099976,23.0739994,66.19499969,88.75,65.21499634,147.4600067,23.75533295,65.26750183,87.36599731,64.67549896,146.2799988,23.01199913,65.28250122,88.66950226,64.70349884,146.7400055,23.66666794,102734400,59790000,16534000,16919200,126301500
2019-11-14 00:00:00+00:00,63.72625351,87.73000336,65.41235352,141.4194794,23.29000092,65.66000366,87.73000336,65.57299805,148.0599976,23.29000092,66.22000122,88.32949829,65.84999847,148.4100037,23.58933258,65.52500153,87.47799683,64.78250122,147,22.86066628,65.9375,87.57150269,64.875,147.0200043,23.0739994,89182800,45296000,23870000,19729800,96973500
2019-11-15 00:00:00+00:00,64.48329163,86.97450256,66.57998657,143.2438049,23.47800064,66.44000244,86.97450256,66.74349976,149.9700012,23.47800064,66.44499969,88.08399963,66.7440033,149.9900055,23.52000046,65.75250244,86.64299774,65.71399689,148.2700043,23.22400093,65.91999817,88.00250244,65.9469986,148.9299927,23.37599945,100206400,78552000,35652000,23485700,72135000
2019-11-18 00:00:00+00:00,64.80840302,87.62650299,65.87322998,143.5972137,23.3326664,66.77500153,87.62650299,66.03500366,150.3399963,23.3326664,66.85749817,87.68499756,66.77645111,150.5500031,23.54333305,66.05750275,86.13549805,65.875,148.9799957,23.07333374,66.44999695,86.91500092,66.61100006,150.0700073,23.52799988,86703200,56790000,29748000,21534000,66006000
2019-11-19 00:00:00+00:00,64.61190033,87.63950348,65.61186981,143.6449738,23.96800041,66.57250214,87.63950348,65.77300262,150.3899994,23.96800041,67,88.03399658,66.38500214,151.3300018,23.99933243,66.34750366,87.15149689,65.63999939,150.1999969,23.18666649,66.97499847,87.84950256,66.38500214,150.8800049,23.45000076,76167200,45416000,25384000,23935700,115872000
2019-11-20 00:00:00+00:00,63.85972977,87.27649689,64.99288177,143.395813,23.48133278,65.79750061,87.27649689,65.15249634,149.6199951,23.48133278,66.51999664,88.12599945,65.75,150.8399963,24.07999992,65.09999847,86.70600128,64.55750275,148.4600067,23.30466652,66.38500214,87.45700073,65.58699799,150.3099976,24,106234400,55800000,26172000,25696800,100876500
2019-11-21 00:00:00+00:00,63.57339478,86.73549652,64.90809631,143.2616272,23.65533257,65.50250244,86.73549652,65.06749725,149.4799957,23.65533257,66.00250244,87.34349823,65.62950134,149.8000031,24.05599976,65.29499817,86.51799774,64.65000153,148.5,23.60000038,65.92250061,87.15000153,65.0739975,149.3999939,23.63400078,121395200,53258000,19910000,18576100,91650000
2019-11-22 00:00:00+00:00,63.5175972,87.28600311,64.60832977,143.3670349,22.20266724,65.44499969,87.28600311,64.76699829,149.5899963,22.20266724,65.79499817,87.32150269,65.43650055,150.3000031,22.73333359,65.20999908,86.55000305,64.57050323,148.8200073,22,65.64749908,86.9509964,65.28099823,150.0700073,22.67733383,65325200,49582000,27714000,15901800,253059000
2019-11-25 00:00:00+00:00,64.63128662,88.69200134,65.17444611,144.9388428,22.42266655,66.59249878,88.69200134,65.33450317,151.2299957,22.42266655,66.61000061,88.8710022,65.56549835,151.3500061,22.97133255,65.62999725,87.66200256,64.90650177,149.9199982,22.29733276,65.67749786,87.66249847,64.95899963,150,22.95466614,84020400,69724000,20724000,22420900,185092500
2019-11-26 00:00:00+00:00,64.12661743,89.84700012,65.51660156,145.7055359,21.9279995,66.07250214,89.84700012,65.67749786,152.0299988,21.9279995,66.79000092,89.85150146,65.73999786,152.4199982,22.36666679,65.625,88.91750336,65.25450134,151.3200073,21.80666733,66.73500061,88.9960022,65.49299622,151.3600006,22.35133362,105207600,63624000,21394000,24620100,119211000
2019-11-27 00:00:00+00:00,64.98797607,90.92549896,65.48867035,145.98349,22.08600044,66.95999908,90.92549896,65.64949799,152.3200073,22.08600044,66.99500275,91.22499847,65.91799927,152.5,22.26199913,66.32749939,89.8655014,65.48149872,151.5200043,21.9046669,66.39499664,90.05000305,65.75,152.3300018,22.07466698,65235600,60512000,19912000,15184400,83334000
2019-11-29 00:00:00+00:00,64.84482574,90.04000092,65.08815765,145.0825958,21.99600029,66.8125,90.04000092,65.2480011,151.3800049,21.99600029,67,91.23449707,65.51024628,152.3000031,22.08399963,66.47499847,90.03949738,65.19850159,151.2799988,21.83333206,66.65000153,90.88899994,65.35600281,152.1000061,22.0739994,46617600,38468000,11740000,11977300,36984000
2019-12-02 00:00:00+00:00,64.09506226,89.08000183,64.33800507,143.3287048,22.32466698,66.04000092,89.08000183,64.4960022,149.5500031,22.32466698,67.0625,90.27749634,65.29149628,151.8300018,22.42533302,65.86250305,88.13400269,64.05000305,148.3200073,21.91266632,66.81749725,90.22000122,65.05000305,151.8099976,21.95999908,94487200,78512000,30218000,27418400,91117500
2019-12-03 00:00:00+00:00,62.95223999,88.4980011,64.60533905,143.0986786,22.41333389,64.86250305,88.4980011,64.76399994,149.3099976,22.41333389,64.88249969,88.64350128,64.92304993,149.4299927,22.52733231,64.07250214,87.3615036,63.95000076,146.6499939,22.14599991,64.57749939,88,63.97850037,147.4900055,22.17466736,114430400,67618000,22876000,24066000,98605500
2019-12-04 00:00:00+00:00,63.50788116,88.03450012,65.86524963,143.616272,22.20199966,65.43499756,88.03450012,66.02700043,149.8500061,22.20199966,65.82749939,89.45449829,66.29000092,150.1799927,22.52400017,65.16999817,88.01100159,65.24349976,149.1999969,22.19000053,65.26750183,88.70050049,65.35050201,150.1399994,22.51666641,67181600,53402000,30750000,17574700,82995000
2019-12-05 00:00:00+00:00,64.43962097,87.02400208,66.24381256,143.6929016,22.02466774,66.39499664,87.02400208,66.40650177,149.9299927,22.02466774,66.47250366,88.17500305,66.46790314,150.3200073,22.29466629,65.68250275,87,65.8219986,149.4799957,21.81666756,65.94750214,88.17500305,66.40000153,150.0500031,22.1886673,74424400,56476000,24254000,17869100,55869000
